episode,ticker,net_worth,growth_pct,benchmark_pct,alpha_pct,sharpe,sortino,win_rate,trades,head_grad_norm,ext_grad_norm,fus_grad_norm,is_new_best
3,IWM,low,-0.8082,9991.86,-0.08,-2.11,2.03,-3.455,-1.403,5,0.4,0.17,0.0214,0.301,False,False,0.6913,0.1022,0.8219
3,KRE,low,-2.5992,9933.88,-0.66,3.85,-4.51,-10.215,-3.088,5,0.0,0.67,0.0705,0.301,False,False,0.6913,0.1022,0.8219
3,NFLX,low,0.1415,9964.08,-0.36,4.54,-4.9,-5.94,-1.95,5,0.4,0.4,-0.0026,0.301,False,False,0.6913,0.1022,0.8219
3,NVDA,low,-1.5919,10052.9,0.53,1.17,-0.64,1.826,2.232,40,0.4,2.1,0.0141,0.301,False,False,0.6913,0.1022,0.8219
3,PYPL,low,-0.3324,9972.83,-0.27,6.57,-6.84,-9.858,-5.062,5,0.2,0.33,0.0522,0.301,False,False,0.6913,0.1022,0.8219
3,QQQ,low,0.4674,9989.08,-0.11,6.74,-6.85,-3.167,-1.289,10,0.5,0.21,-0.0167,0.301,False,False,0.6913,0.1022,0.8219
3,SPY,low,-0.1242,10000.17,0.0,0.64,-0.64,0.181,0.12,5,0.2,0.06,-0.0166,0.301,False,False,0.6913,0.1022,0.8219
3,UNG,low,7.2214,10571.49,5.71,-21.33,27.05,8.28,11.899,41,0.585,1.58,0.0179,0.301,False,False,0.6913,0.1022,0.8219
3,USO,low,-1.9266,9999.07,-0.01,-8.81,8.8,-0.175,-0.085,5,0.4,0.2,-0.0053,0.301,False,False,0.6913,0.1022,0.8219
3,XBI,low,-0.574,9905.59,-0.94,1.67,-2.61,-7.058,-1.54,5,0.2,1.02,0.0788,0.301,False,False,0.6913,0.1022,0.8219
3,XLE,low,-0.925,9997.66,-0.02,-3.79,3.77,-0.429,-0.22,6,0.5,0.18,0.0036,0.301,False,False,0.6913,0.1022,0.8219
4,AAPL,low,-1.0293,9983.56,-0.16,-0.04,-0.13,-1.01,-0.841,40,0.475,1.03,0.0077,0.3004,False,False,0.5642,0.5517,0.9234
4,ARKK,low,0.2038,9963.59,-0.36,7.83,-8.19,-6.762,-2.24,5,0.2,0.41,0.0815,0.3004,False,False,0.5642,0.5517,0.9234
4,GLD,low,0.5591,10069.16,0.69,-2.0,2.69,6.86,8.221,40,0.55,0.25,-0.0011,0.3004,False,False,0.5642,0.5517,0.9234
4,IWM,low,1.0392,9995.96,-0.04,-6.6,6.56,-1.054,-0.521,10,0.3,0.23,-0.013,0.3004,False,False,0.5642,0.5517,0.9234
4,KRE,low,-1.9013,9968.22,-0.32,-6.14,5.82,-2.854,-1.403,11,0.545,0.9,0.0002,0.3004,False,False,0.5642,0.5517,0.9234
4,NFLX,low,0.9042,10041.73,0.42,6.77,-6.35,1.241,1.247,42,0.619,2.38,0.0181,0.3004,False,False,0.5642,0.5517,0.9234
4,NVDA,low,-1.894,9993.71,-0.06,-7.43,7.37,-1.005,-0.765,15,0.467,0.39,0.0037,0.3004,False,False,0.5642,0.5517,0.9234
4,PYPL,low,-2.4194,9985.21,-0.15,10.17,-10.32,-2.845,-0.746,5,0.4,0.35,0.0039,0.3004,False,False,0.5642,0.5517,0.9234
4,QQQ,low,-0.1064,9994.89,-0.05,-2.88,2.83,-1.016,-0.67,13,0.462,0.26,-0.0182,0.3004,False,False,0.5642,0.5517,0.9234
4,SPY,low,-0.5158,9997.92,-0.02,2.3,-2.32,-1.152,-0.409,5,0.4,0.08,-0.021,0.3004,False,False,0.5642,0.5517,0.9234
4,UNG,low,2.156,9903.02,-0.97,-17.79,16.82,-9.847,-2.795,5,0.2,1.11,0.0086,0.3004,False,False,0.5642,0.5517,0.9234
4,USO,low,1.7043,9980.92,-0.19,12.75,-12.94,-5.233,-1.78,5,0.4,0.27,-0.0051,0.3004,False,False,0.5642,0.5517,0.9234
4,XBI,low,-0.5283,9938.38,-0.62,-2.14,1.52,-11.671,-3.273,5,0.2,0.69,-0.0006,0.3004,False,False,0.5642,0.5517,0.9234
4,XLE,low,-0.7741,9988.56,-0.11,-0.15,0.03,-5.84,-2.615,5,0.4,0.15,-0.0151,0.3004,False,False,0.5642,0.5517,0.9234
5,AAPL,low,0.2629,9973.62,-0.26,8.51,-8.78,-10.777,-3.281,5,0.4,0.29,0.0721,0.2998,False,False,0.9147,0.181,1.0968
5,ARKK,low,-1.4468,9977.11,-0.23,-4.75,4.52,-2.216,-1.035,5,0.2,0.63,0.0716,0.2998,False,False,0.9147,0.181,1.0968
5,GLD,low,1.0003,10034.22,0.34,-0.72,1.07,6.301,7.754,40,0.5,0.11,-0.0076,0.2998,False,False,0.9147,0.181,1.0968
5,IWM,low,-1.4621,9985.45,-0.15,3.25,-3.4,-5.576,-2.263,5,0.0,0.2,-0.0211,0.2998,False,False,0.9147,0.181,1.0968
5,KRE,low,-0.83,9981.87,-0.18,0.29,-0.47,-3.168,-1.212,6,0.5,0.41,0.0028,0.2998,False,False,0.9147,0.181,1.0968
5,NFLX,low,-1.7885,9962.93,-0.37,2.63,-3.0,-2.482,-1.96,33,0.485,0.88,0.0179,0.2998,False,False,0.9147,0.181,1.0968
5,NVDA,low,-1.7233,10000.12,0.0,1.07,-1.07,0.028,0.027,31,0.323,0.57,0.0057,0.2998,False,False,0.9147,0.181,1.0968
5,PYPL,low,1.7503,9989.67,-0.1,-12.55,12.45,-1.582,-0.481,6,0.5,0.39,-0.0026,0.2998,False,False,0.9147,0.181,1.0968
5,QQQ,low,0.2673,9997.75,-0.02,2.06,-2.09,-0.976,-0.358,5,0.4,0.12,0.0518,0.2998,False,False,0.9147,0.181,1.0968
5,SPY,low,-0.8416,9999.99,-0.0,3.75,-3.75,0.001,0.001,6,0.333,0.18,-0.0198,0.2998,False,False,0.9147,0.181,1.0968
5,UNG,low,-6.5222,9907.34,-0.93,24.62,-25.55,-9.21,-2.12,5,0.0,0.93,0.0723,0.2998,False,False,0.9147,0.181,1.0968
5,USO,low,1.2496,9952.82,-0.47,-10.77,10.3,-8.08,-2.285,5,0.2,0.52,0.012,0.2998,False,False,0.9147,0.181,1.0968
5,XBI,low,-1.2958,9968.62,-0.31,2.35,-2.67,-3.037,-1.512,5,0.6,0.78,0.0722,0.2998,False,False,0.9147,0.181,1.0968
5,XLE,low,-0.0832,9946.54,-0.53,2.48,-3.02,-5.988,-1.472,5,0.2,0.67,0.0553,0.2998,False,False,0.9147,0.181,1.0968
6,AAPL,low,-2.6892,9974.64,-0.25,8.8,-9.05,-6.816,-2.444,5,0.2,0.25,-0.0088,0.2992,False,False,0.4378,0.318,0.5039
6,ARKK,low,1.7008,10040.9,0.41,10.35,-9.94,1.992,2.553,41,0.512,0.83,0.0104,0.2992,False,False,0.4378,0.318,0.5039
6,GLD,low,-0.1059,9999.39,-0.01,-1.85,1.85,-0.679,-0.324,5,0.4,0.07,-0.0153,0.2992,False,False,0.4378,0.318,0.5039
6,IWM,low,-0.3367,9998.16,-0.02,-0.78,0.76,-0.921,-0.393,6,0.333,0.11,-0.014,0.2992,False,False,0.4378,0.318,0.5039
6,KRE,low,-1.9185,9975.77,-0.24,6.35,-6.59,-6.6,-2.932,5,0.2,0.32,0.0006,0.2992,False,False,0.4378,0.318,0.5039
6,NFLX,low,-0.3008,9990.19,-0.1,-3.53,3.44,-1.98,-0.854,5,0.4,0.31,0.071,0.2992,False,False,0.4378,0.318,0.5039
6,NVDA,low,2.8135,9981.56,-0.18,-17.74,17.55,-3.576,-1.536,5,0.4,0.27,0.0077,0.2992,False,False,0.4378,0.318,0.5039
6,PYPL,low,-1.0052,9982.38,-0.18,2.76,-2.93,-3.675,-1.695,5,0.4,0.44,0.0273,0.2992,False,False,0.4378,0.318,0.5039
6,QQQ,low,-1.5939,9997.29,-0.03,-5.83,5.8,-0.682,-0.267,5,0.4,0.14,0.0219,0.2992,False,False,0.4378,0.318,0.5039
6,SPY,low,-1.1103,10003.47,0.03,-3.51,3.55,0.696,0.684,11,0.364,0.3,-0.0171,0.2992,False,False,0.4378,0.318,0.5039
6,UNG,low,-0.1231,9976.96,-0.23,-0.49,0.26,-2.106,-0.498,5,0.8,0.49,0.065,0.2992,False,False,0.4378,0.318,0.5039
6,USO,low,-0.8151,9999.7,-0.0,-4.79,4.78,-0.052,-0.019,5,0.8,0.36,0.076,0.2992,False,False,0.4378,0.318,0.5039
6,XBI,low,0.1959,10014.1,0.14,-0.77,0.92,2.378,0.768,5,0.4,0.25,0.0782,0.2992,False,False,0.4378,0.318,0.5039
6,XLE,low,0.202,9998.17,-0.02,-1.79,1.77,-0.663,-0.252,5,0.6,0.25,0.0786,0.2992,False,False,0.4378,0.318,0.5039
7,AAPL,low,-1.2938,9990.24,-0.1,3.11,-3.21,-3.416,-0.995,5,0.6,0.2,0.0253,0.2986,False,False,1.3528,2.2079,1.7873
7,ARKK,low,-0.2184,9963.78,-0.36,-1.02,0.66,-1.701,-0.675,10,0.5,1.52,0.0178,0.2986,False,False,1.3528,2.2079,1.7873
7,GLD,low,-0.1385,9999.76,-0.0,0.23,-0.24,-0.141,-0.07,5,0.4,0.11,-0.0171,0.2986,False,False,1.3528,2.2079,1.7873
7,IWM,low,-0.3482,9984.27,-0.16,-1.55,1.4,-5.129,-2.062,5,0.4,0.23,0.0579,0.2986,False,False,1.3528,2.2079,1.7873
7,KRE,low,-0.8362,9999.66,-0.0,3.44,-3.45,-0.038,-0.014,5,0.6,0.31,0.0789,0.2986,False,False,1.3528,2.2079,1.7873
7,NFLX,low,-1.3094,9989.78,-0.1,-2.66,2.56,-0.952,-0.597,18,0.444,0.79,0.0022,0.2986,False,False,1.3528,2.2079,1.7873
7,NVDA,low,0.5219,9973.06,-0.27,-3.83,3.56,-2.768,-1.0,5,0.4,0.52,0.0722,0.2986,False,False,1.3528,2.2079,1.7873
7,PYPL,low,-0.2735,9988.6,-0.11,1.9,-2.01,-2.522,-0.987,5,0.6,0.3,0.0502,0.2986,False,False,1.3528,2.2079,1.7873
7,QQQ,low,-0.5105,9993.84,-0.06,-0.74,0.68,-1.593,-0.556,5,0.2,0.24,-0.0098,0.2986,False,False,1.3528,2.2079,1.7873
7,SPY,low,0.7327,9992.8,-0.07,5.19,-5.27,-2.281,-0.999,5,0.4,0.18,0.0529,0.2986,False,False,1.3528,2.2079,1.7873
7,UNG,low,-2.1008,9922.07,-0.78,3.38,-4.16,-3.07,-1.372,21,0.524,1.59,0.0195,0.2986,False,False,1.3528,2.2079,1.7873
7,USO,low,1.4631,9981.19,-0.19,9.79,-9.98,-3.172,-1.586,9,0.444,0.66,-0.0004,0.2986,False,False,1.3528,2.2079,1.7873
7,XBI,low,0.4355,9998.69,-0.01,3.47,-3.48,-0.119,-0.048,6,0.333,0.34,0.0123,0.2986,False,False,1.3528,2.2079,1.7873
7,XLE,low,-0.6359,9999.36,-0.01,-1.92,1.92,-0.18,-0.08,5,0.4,0.12,-0.0175,0.2986,False,False,1.3528,2.2079,1.7873
8,AAPL,low,0.5719,9965.74,-0.34,8.44,-8.78,-8.908,-2.571,5,0.2,0.36,0.0025,0.298,False,False,0.8156,0.2079,0.8121
8,ARKK,low,-0.3238,9973.32,-0.27,3.06,-3.32,-3.568,-1.232,8,0.5,0.51,0.0153,0.298,False,False,0.8156,0.2079,0.8121
8,GLD,low,-0.3235,9989.26,-0.11,-0.3,0.2,-4.118,-1.456,7,0.429,0.21,-0.0074,0.298,False,False,0.8156,0.2079,0.8121
8,IWM,low,-1.0086,9976.34,-0.24,-0.91,0.68,-10.482,-3.26,5,0.2,0.25,-0.0057,0.298,False,False,0.8156,0.2079,0.8121
8,KRE,low,1.0509,9989.87,-0.1,15.44,-15.54,-0.776,-0.568,29,0.448,0.82,0.0027,0.298,False,False,0.8156,0.2079,0.8121
8,NFLX,low,2.8659,10147.38,1.47,3.78,-2.31,8.401,11.285,40,0.675,0.39,-0.0001,0.298,False,False,0.8156,0.2079,0.8121
8,NVDA,low,0.1014,9995.37,-0.05,-1.35,1.3,-1.177,-0.547,8,0.5,0.18,-0.0099,0.298,False,False,0.8156,0.2079,0.8121
8,PYPL,low,0.6972,9993.04,-0.07,5.81,-5.88,-1.906,-0.988,6,0.5,0.23,-0.0017,0.298,False,False,0.8156,0.2079,0.8121
8,QQQ,low,0.9105,10003.74,0.04,4.41,-4.37,2.166,1.139,5,0.6,0.06,0.0341,0.298,False,False,0.8156,0.2079,0.8121
8,SPY,low,-0.7333,9989.53,-0.1,3.4,-3.5,-1.867,-1.417,22,0.409,0.24,-0.0029,0.298,False,False,0.8156,0.2079,0.8121
8,UNG,low,-2.5082,9976.14,-0.24,10.33,-10.57,-1.816,-0.445,5,0.6,0.59,0.0766,0.298,False,False,0.8156,0.2079,0.8121
8,USO,low,-0.3449,9945.38,-0.55,3.4,-3.94,-1.708,-1.217,35,0.486,1.91,0.0141,0.298,False,False,0.8156,0.2079,0.8121
8,XBI,low,-0.3149,9994.75,-0.05,-0.25,0.2,-2.055,-0.796,5,0.6,0.17,0.057,0.298,False,False,0.8156,0.2079,0.8121
8,XLE,low,1.48,10106.7,1.07,10.78,-9.71,4.535,5.75,40,0.475,1.05,0.0043,0.298,False,False,0.8156,0.2079,0.8121
9,AAPL,low,-0.5452,10007.36,0.07,2.16,-2.08,2.392,1.506,9,0.556,0.09,-0.0161,0.2974,False,False,0.4294,0.175,0.5071
9,ARKK,low,-0.7747,9999.65,-0.0,3.44,-3.44,-0.066,-0.027,5,0.4,0.26,-0.0059,0.2974,False,False,0.4294,0.175,0.5071
9,GLD,low,0.3342,9991.89,-0.08,2.83,-2.92,-4.908,-1.915,7,0.286,0.12,-0.0061,0.2974,False,False,0.4294,0.175,0.5071
9,IWM,low,-2.558,9962.26,-0.38,1.23,-1.61,-15.354,-5.864,5,0.0,0.39,0.0102,0.2974,False,False,0.4294,0.175,0.5071
9,KRE,low,-0.5931,9979.14,-0.21,-2.3,2.09,-8.768,-3.487,5,0.4,0.25,0.0646,0.2974,False,False,0.4294,0.175,0.5071
9,NFLX,low,-0.7812,9971.0,-0.29,0.29,-0.58,-6.322,-2.171,5,0.2,0.45,-0.0024,0.2974,False,False,0.4294,0.175,0.5071
9,NVDA,low,-2.7129,10124.15,1.24,-13.77,15.01,3.772,3.906,41,0.561,1.72,0.0251,0.2974,False,False,0.4294,0.175,0.5071
9,PYPL,low,1.5883,9970.75,-0.29,11.99,-12.28,-4.121,-0.901,5,0.8,0.49,0.0756,0.2974,False,False,0.4294,0.175,0.5071
9,QQQ,low,-1.884,9981.37,-0.19,-8.43,8.24,-3.597,-0.845,5,0.4,0.32,0.0774,0.2974,False,False,0.4294,0.175,0.5071
9,SPY,low,-0.0208,9987.25,-0.13,-3.38,3.25,-6.602,-2.591,5,0.0,0.16,-0.0099,0.2974,False,False,0.4294,0.175,0.5071
9,UNG,low,-0.8103,9985.06,-0.15,3.5,-3.64,-1.574,-0.718,6,0.5,0.59,0.0195,0.2974,False,False,0.4294,0.175,0.5071
9,USO,low,1.5542,9998.46,-0.02,9.02,-9.04,-0.445,-0.157,5,0.4,0.22,0.008,0.2974,False,False,0.4294,0.175,0.5071
9,XBI,low,1.1851,9990.28,-0.1,7.75,-7.85,-1.378,-0.45,5,0.6,0.45,0.0157,0.2974,False,False,0.4294,0.175,0.5071
9,XLE,low,-0.7709,10002.31,0.02,-2.99,3.01,0.145,0.144,40,0.525,0.76,0.0034,0.2974,False,False,0.4294,0.175,0.5071
10,AAPL,low,-2.9113,9955.69,-0.44,7.3,-7.74,-6.805,-2.329,5,0.2,0.56,0.0829,0.2968,False,False,0.6745,0.0854,0.9566
10,ARKK,low,-2.3642,9935.09,-0.65,-4.02,3.37,-11.987,-3.386,5,0.2,0.67,0.0035,0.2968,False,False,0.6745,0.0854,0.9566
10,GLD,low,-0.5372,9994.37,-0.06,0.39,-0.45,-2.0,-0.609,5,0.4,0.12,0.0059,0.2968,False,False,0.6745,0.0854,0.9566
10,IWM,low,-1.7518,9978.26,-0.22,-2.71,2.49,-7.97,-3.079,5,0.0,0.24,0.0177,0.2968,False,False,0.6745,0.0854,0.9566
10,KRE,low,-0.3661,9977.5,-0.22,-2.5,2.28,-6.517,-2.458,5,0.2,0.22,-0.0058,0.2968,False,False,0.6745,0.0854,0.9566
10,NFLX,low,1.7564,9989.82,-0.1,8.54,-8.64,-1.161,-0.318,5,0.4,0.47,0.0129,0.2968,False,False,0.6745,0.0854,0.9566
10,NVDA,low,-1.1714,9985.49,-0.15,-2.59,2.45,-2.769,-0.79,5,0.4,0.38,0.0802,0.2968,False,False,0.6745,0.0854,0.9566
10,PYPL,low,0.2937,9970.37,-0.3,-7.39,7.09,-3.974,-1.476,7,0.429,0.58,0.0132,0.2968,False,False,0.6745,0.0854,0.9566
10,QQQ,low,-2.2164,10005.21,0.05,4.52,-4.47,0.767,0.819,40,0.525,0.29,-0.0062,0.2968,False,False,0.6745,0.0854,0.9566
10,SPY,low,-0.6986,10000.74,0.01,-1.9,1.91,0.23,0.207,18,0.444,0.12,-0.0155,0.2968,False,False,0.6745,0.0854,0.9566
10,UNG,low,1.4612,9946.74,-0.53,12.43,-12.97,-4.516,-1.18,6,0.5,0.76,0.0247,0.2968,False,False,0.6745,0.0854,0.9566
10,USO,low,-0.0773,9998.79,-0.01,0.04,-0.05,-0.251,-0.086,6,0.5,0.21,0.0082,0.2968,False,False,0.6745,0.0854,0.9566
10,XBI,low,-1.162,9976.67,-0.23,-2.69,2.46,-2.724,-1.25,12,0.583,0.54,0.0073,0.2968,False,False,0.6745,0.0854,0.9566
10,XLE,low,-2.5746,9975.92,-0.24,8.4,-8.64,-5.914,-2.794,5,0.2,0.39,-0.0102,0.2968,False,False,0.6745,0.0854,0.9566
11,AAPL,low,-0.2065,9999.97,-0.0,0.51,-0.51,-0.005,-0.003,13,0.462,0.15,-0.0163,0.2962,False,False,0.7802,0.1868,1.6895
11,ARKK,low,-3.1252,9984.68,-0.15,7.97,-8.13,-2.29,-1.195,10,0.6,0.47,-0.0059,0.2962,False,False,0.7802,0.1868,1.6895
11,GLD,low,-0.1849,10004.32,0.04,-2.94,2.98,1.094,1.152,18,0.389,0.16,-0.0151,0.2962,False,False,0.7802,0.1868,1.6895
11,IWM,low,-0.8761,10000.57,0.01,-3.72,3.73,0.212,0.082,5,0.4,0.11,-0.0115,0.2962,False,False,0.7802,0.1868,1.6895
11,KRE,low,-1.712,9994.29,-0.06,6.11,-6.16,-0.78,-0.404,9,0.444,0.33,-0.0054,0.2962,False,False,0.7802,0.1868,1.6895
11,NFLX,low,-0.9455,10004.47,0.04,0.66,-0.62,0.571,0.507,21,0.524,0.3,0.0,0.2962,False,False,0.7802,0.1868,1.6895
11,NVDA,low,0.7333,9976.28,-0.24,-0.61,0.38,-1.726,-0.755,14,0.357,0.91,0.0021,0.2962,False,False,0.7802,0.1868,1.6895
11,PYPL,low,-0.7243,9959.42,-0.41,2.07,-2.47,-3.15,-0.905,9,0.556,0.69,0.0002,0.2962,False,False,0.7802,0.1868,1.6895
11,QQQ,low,-1.9188,9987.98,-0.12,-4.89,4.77,-6.317,-2.379,5,0.2,0.16,-0.0066,0.2962,False,False,0.7802,0.1868,1.6895
11,SPY,low,-0.9717,10002.39,0.02,1.87,-1.85,0.361,0.321,40,0.5,0.3,-0.0073,0.2962,False,False,0.7802,0.1868,1.6895
11,UNG,low,-0.5754,9988.41,-0.12,1.28,-1.4,-2.148,-0.905,5,0.4,0.26,0.0137,0.2962,False,False,0.7802,0.1868,1.6895
11,USO,low,1.2232,9990.76,-0.09,6.0,-6.09,-0.397,-0.318,41,0.537,1.46,0.0178,0.2962,False,False,0.7802,0.1868,1.6895
11,XBI,low,-1.7705,9962.94,-0.37,0.54,-0.91,-5.368,-2.846,13,0.538,0.69,-0.0071,0.2962,False,False,0.7802,0.1868,1.6895
11,XLE,low,0.5734,10112.06,1.12,-9.44,10.56,4.613,3.532,40,0.65,0.88,0.0076,0.2962,False,False,0.7802,0.1868,1.6895
12,AAPL,low,-1.1126,9968.33,-0.32,-1.18,0.86,-11.067,-4.569,5,0.2,0.32,-0.0247,0.2957,False,False,1.0848,0.1263,1.7798
12,ARKK,low,-0.9276,9970.68,-0.29,2.5,-2.79,-3.091,-1.912,15,0.533,0.64,-0.0021,0.2957,False,False,1.0848,0.1263,1.7798
12,GLD,low,-0.3296,9989.55,-0.1,4.25,-4.35,-6.577,-3.194,5,0.2,0.15,0.0111,0.2957,False,False,1.0848,0.1263,1.7798
12,IWM,low,-2.0019,9983.46,-0.17,-3.19,3.02,-8.589,-3.858,7,0.286,0.17,-0.0134,0.2957,False,False,1.0848,0.1263,1.7798
12,KRE,low,-2.401,9981.31,-0.19,-5.52,5.33,-7.831,-3.467,5,0.2,0.3,-0.0199,0.2957,False,False,1.0848,0.1263,1.7798
12,NFLX,low,-2.2652,9962.94,-0.37,14.22,-14.59,-2.227,-1.556,13,0.462,1.13,-0.0001,0.2957,False,False,1.0848,0.1263,1.7798
12,NVDA,low,-0.5911,9955.27,-0.45,0.75,-1.2,-6.486,-2.252,5,0.4,0.65,0.0038,0.2957,False,False,1.0848,0.1263,1.7798
12,PYPL,low,-3.1046,9828.75,-1.71,13.15,-14.86,-4.397,-0.8,5,0.4,2.13,0.0805,0.2957,False,False,1.0848,0.1263,1.7798
12,QQQ,low,0.858,9992.13,-0.08,7.03,-7.11,-2.861,-0.975,5,0.4,0.18,-0.0057,0.2957,False,False,1.0848,0.1263,1.7798
12,SPY,low,-0.2836,9993.0,-0.07,-0.02,-0.05,-2.4,-0.661,5,0.4,0.18,0.0375,0.2957,False,False,1.0848,0.1263,1.7798
12,UNG,low,0.4502,9928.21,-0.72,3.39,-4.1,-2.452,-0.934,16,0.562,1.59,0.0192,0.2957,False,False,1.0848,0.1263,1.7798
12,USO,low,-1.3189,10122.3,1.22,8.69,-7.46,5.65,6.66,40,0.475,0.95,0.0146,0.2957,False,False,1.0848,0.1263,1.7798
12,XBI,low,-1.1739,9988.68,-0.11,2.55,-2.66,-4.197,-1.737,5,0.2,0.15,0.0324,0.2957,False,False,1.0848,0.1263,1.7798
12,XLE,low,1.6014,9995.64,-0.04,10.57,-10.61,-0.48,-0.212,14,0.429,0.38,0.0111,0.2957,False,False,1.0848,0.1263,1.7798
13,AAPL,low,-1.9314,9992.11,-0.08,-6.69,6.62,-1.672,-0.439,5,0.4,0.23,-0.0104,0.2951,False,False,0.6387,0.7671,1.051
13,ARKK,low,-1.4246,9976.42,-0.24,-5.04,4.81,-3.412,-1.404,5,0.6,0.36,0.0132,0.2951,False,False,0.6387,0.7671,1.051
13,GLD,low,-0.0742,9983.6,-0.16,-5.09,4.93,-11.762,-3.695,5,0.0,0.16,-0.0261,0.2951,False,False,0.6387,0.7671,1.051
13,IWM,low,-2.3451,9961.32,-0.39,-2.36,1.98,-3.681,-1.662,10,0.5,0.93,-0.0062,0.2951,False,False,0.6387,0.7671,1.051
13,KRE,low,-2.2981,9990.72,-0.09,-8.55,8.45,-3.849,-1.821,5,0.4,0.14,-0.0215,0.2951,False,False,0.6387,0.7671,1.051
13,NFLX,low,-1.9494,9997.96,-0.02,8.87,-8.89,-0.142,-0.061,8,0.5,0.43,0.0053,0.2951,False,False,0.6387,0.7671,1.051
13,NVDA,low,-1.4383,9964.44,-0.36,3.48,-3.83,-3.405,-1.175,5,0.0,0.65,0.0725,0.2951,False,False,0.6387,0.7671,1.051
13,PYPL,low,3.0372,10139.56,1.4,6.84,-5.44,6.142,7.514,40,0.55,0.8,0.0102,0.2951,False,False,0.6387,0.7671,1.051
13,QQQ,low,-0.6243,9987.89,-0.12,3.43,-3.55,-2.397,-1.768,20,0.55,0.4,-0.0225,0.2951,False,False,0.6387,0.7671,1.051
13,SPY,low,-0.5686,9987.44,-0.13,0.93,-1.05,-7.292,-2.417,5,0.4,0.14,-0.0238,0.2951,False,False,0.6387,0.7671,1.051
13,UNG,low,-2.1806,10042.24,0.42,7.25,-6.82,1.677,1.868,9,0.111,0.9,0.0068,0.2951,False,False,0.6387,0.7671,1.051
13,USO,low,1.3512,10139.2,1.39,-2.47,3.86,2.574,2.363,41,0.561,2.51,0.02,0.2951,False,False,0.6387,0.7671,1.051
13,XBI,low,1.762,10001.2,0.01,-9.94,9.95,0.093,0.075,19,0.579,0.75,-0.011,0.2951,False,False,0.6387,0.7671,1.051
13,XLE,low,-2.499,10000.53,0.01,-3.77,3.77,0.052,0.038,33,0.424,1.36,0.0114,0.2951,False,False,0.6387,0.7671,1.051
14,AAPL,low,-2.1582,10000.06,0.0,11.1,-11.1,0.025,0.017,7,0.429,0.16,-0.0241,0.2945,False,False,0.7872,0.079,1.6229
14,ARKK,low,-3.2555,9985.51,-0.14,-13.5,13.35,-0.768,-0.484,17,0.471,1.04,0.0114,0.2945,False,False,0.7872,0.079,1.6229
14,GLD,low,-0.4803,9997.58,-0.02,-0.68,0.66,-0.657,-0.51,5,0.4,0.2,-0.0423,0.2945,False,False,0.7872,0.079,1.6229
14,IWM,low,-2.6286,9986.55,-0.13,-7.92,7.78,-4.107,-1.321,6,0.833,0.23,-0.0183,0.2945,False,False,0.7872,0.079,1.6229
14,KRE,low,-1.1115,9979.04,-0.21,-4.36,4.15,-3.223,-0.924,6,0.667,0.46,-0.0093,0.2945,False,False,0.7872,0.079,1.6229
14,NFLX,low,1.431,10010.8,0.11,5.71,-5.6,2.571,1.187,6,0.5,0.12,-0.0169,0.2945,False,False,0.7872,0.079,1.6229
14,NVDA,low,-2.7395,9993.58,-0.06,-10.16,10.1,-0.586,-0.291,8,0.375,0.46,0.0045,0.2945,False,False,0.7872,0.079,1.6229
14,PYPL,low,0.7805,9996.11,-0.04,7.89,-7.93,-0.988,-0.378,5,0.2,0.34,-0.0158,0.2945,False,False,0.7872,0.079,1.6229
14,QQQ,low,0.8984,9994.38,-0.06,6.81,-6.86,-3.709,-1.376,6,0.5,0.12,-0.0209,0.2945,False,False,0.7872,0.079,1.6229
14,SPY,low,0.4912,9998.02,-0.02,-2.77,2.75,-1.02,-0.334,5,0.6,0.08,0.0687,0.2945,False,False,0.7872,0.079,1.6229
14,UNG,low,-2.5855,9912.88,-0.87,8.57,-9.44,-7.194,-1.891,5,0.0,0.92,0.0707,0.2945,False,False,0.7872,0.079,1.6229
14,USO,low,2.8432,9993.88,-0.06,-15.98,15.91,-0.63,-0.277,11,0.364,0.51,-0.0105,0.2945,False,False,0.7872,0.079,1.6229
14,XBI,low,-1.839,9987.6,-0.12,-6.2,6.08,-5.281,-1.851,5,0.2,0.19,-0.0196,0.2945,False,False,0.7872,0.079,1.6229
14,XLE,low,0.4281,9997.53,-0.02,-6.73,6.71,-0.428,-0.126,5,0.6,0.28,0.074,0.2945,False,False,0.7872,0.079,1.6229
15,AAPL,low,0.5428,9997.34,-0.03,4.32,-4.34,-1.116,-0.455,5,0.4,0.13,0.0065,0.2939,False,False,0.7775,0.8182,1.5366
15,ARKK,low,-2.9424,9968.96,-0.31,8.15,-8.46,-8.145,-3.581,5,0.2,0.34,0.0305,0.2939,False,False,0.7775,0.8182,1.5366
15,GLD,low,-0.5817,9988.54,-0.11,1.44,-1.56,-6.776,-1.963,5,0.2,0.14,-0.0278,0.2939,False,False,0.7775,0.8182,1.5366
15,IWM,low,-0.2212,9997.93,-0.02,-1.14,1.12,-0.882,-0.424,5,0.6,0.21,0.0369,0.2939,False,False,0.7775,0.8182,1.5366
15,KRE,low,-0.3348,9989.13,-0.11,-0.83,0.72,-1.702,-0.919,12,0.417,0.39,-0.0213,0.2939,False,False,0.7775,0.8182,1.5366
15,NFLX,low,0.151,10117.87,1.18,-4.16,5.34,2.826,3.467,41,0.512,1.8,0.004,0.2939,False,False,0.7775,0.8182,1.5366
